,time,text,url,retweet_count,favorite_count,title,content
10,Mon Oct 11 07:09:51 +0000 2021,CBI raids Anil Deshmukh's premises in Nagpur; likely to summon ex-Maharashtra Home Min https://t.co/sOSP0BZdBv,https://www.republicworld.com/india-news/general-news/cbi-raids-anil-deshmukhs-premises-in-nagpur-likely-to-summon-ex-maharashtra-home-min.html,11.0,74.0,Extortion case: CBI Raids Anil Deshmukh's Premises In Nagpur; Likely To Summon Ex-Maharashtra Home Min,"In a big development on Monday, the CBI carried out searches at the premises of former Maharashtra Home Minister Anil Deshmukh in Nagpur in connection with the corruption probe against him. As per sources, the central agency is likely to summon the NCP leader very soon. Earlier, the CBI summoned Maharashtra Chief Secretary Sitaram Kunte and state DGP Sanjay Pandey to record their statements pertaining to this case. This marked one of the first instances where the seniormost police officer and bureaucrat of a state have been called by an investigative agency. Reportedly, the senior officers were asked to respond to some queries relating to the investigation.  The trouble for Anil Deshmukh started on February 20 when former Mumbai Police Commissioner Param Bir Singh levelled 'extortion' charges against him. In a letter addressed to Maharashtra CM Uddhav Thackeray, Singh alleged that the NCP leader had asked dismissed cop Sachin Vaze to extort Rs.100 crore per month from 1,750 bars, restaurants, and other establishments in Mumbai. After the Bombay High Court directed the CBI to carry out a preliminary enquiry into these allegations, Deshmukh resigned as the Home Minister and he was replaced by Dilip Walse Patil. On April 21, the CBI registered an FIR against the NCP leader and unknown individuals under Section 7 of the Prevention of Corruption Act and Section 120 B of the Indian Penal Code (IPC). According to the FIR, the former Maharashtra Home Minister was aware that dismissed Assistant Police Inspector Sachin Vaze was entrusted with most of the sensational and important cases of Mumbai. Furthermore, it accused him and others of exercising undue influence over the transfer and posting of officials.  In another development, Deshmukh's lawyer Anand Daga and CBI sub-inspector Abhishek Tiwari were arrested on September 2 for leaking a purported Preliminary Enquiry report of the central agency. This report concluded that no cognizable offence was made out against the ex-Maharashtra Home Minister as far as Singh's allegations are concerned. Dismissing their bail plea, a Special CBI court sent them to judicial custody till September 20. "
11,Mon Oct 11 07:06:50 +0000 2021,Uttarakhand minister Yashpal Arya &amp; his MLA son join Congress in Rahul Gandhi’s presence https://t.co/GjuQXl61GP,https://www.republicworld.com/india-news/politics/uttarakhand-minister-yashpal-arya-and-mla-son-join-congress-in-rahul-gandhis-presence.html,1.0,11.0,Jolt to BJP: Uttarakhand Minister Yashpal Arya & MLA Son Join Congress In Rahul Gandhi's Presence,"In a big jolt to BJP, Uttarakhand Transport minister Yashpal Arya and his MLA son Sanjeev Arya joined the Congress on Monday. In the presence of ex-Congress chief Rahul Gandhi, ex-CM Harish Rawat, KC Venugopal and Randeep Surjewala, the father-son duo joined Congress in Delhi. Uttarakhand goes to polls in February 2022 - where it faces an emerging AAP & Congress. In July, prior to BJP selecting Pushkar Singh Dhami as Tirath Singh Rawat's successor, Arya was one of the top contenders for the CM post. Sources stated that many CM contenders like Satpal Maharaj. Harak Singh Rawat, Dhan Singh Rawat, Bishan Singh Chuphal, Yashpal Aarya were miffed with High command and had huddled in Satpal Maharaj's house. BJP had refuted any discontent in its ranks affirming that all MLAs stood by the govt.  45-year-old Pushkar Singh Dhami was selected as the new Uttarakhand CM at the BJP's MLA meeting after Tirath Singh Rawat resigned citing 'constitutional constraints'. Dhami, the Khatima MLA, has served as the State President of the BJP youth wing BYJM and a close aide of outgoing CM Rawat and Maharashtra Governor Bhagat Singh Koshiyari. Rawat was made to resign as BJP claimed that bypolls could not be held in Uttarakhand due to COVID by August - the deadline by which Rawat had to be elected as an MLA. Tirath Singh Rawat - a Uttarakhand MP replaced Trivendra Singh Rawat - 10 days ahead of completing his fourth year as CM as several MLAs reportedly expressed dissatisfaction with Rawat. Rawat also faces allegations of corruption for alleged money transfers to accounts of his relatives in 2016 to back a particular individual to head the Jharkhand Gau Seva Ayog. Since the formation of the hilly state from Uttar Pradesh in 2000, both BJP and Congress which have ruled the state have often changed their CMs, resulting in their electoral loss in the next election. "
12,Mon Oct 11 07:02:00 +0000 2021,"Karnataka SSLC supplementary result 2021 likely to be out today, check details here https://t.co/PrOHRnRhOr",https://www.republicworld.com/india-news/education/karnataka-sslc-supplementary-result-2021-likely-to-be-out-today-check-details-here.html,1.0,11.0,"Karnataka SSLC Supplementary Result 2021 Likely To Be Out Today, Check Details Here","Karnataka SSLC supplementary result 2021: Karnataka Secondary Education Examination Board also known as KSEEB is expected to release the KSEEB Result 2021 soon. Secondary School Leaving Certificate, Karnataka SSLC Supplementary Result 2021 is likely to be declared on October 11, 2021. Local daily of Karnataka earlier said that the Karnataka SSLC Result 2021 was scheduled to released at 10 am on Monday. However, result has not been declared now as it got delayed due to some unavoidable administrative reasons. The websites to check results have been mentioned here. The results which are scheduled to be announced today are for the supplementary examination that was conducted in the last week of September 2021. Karnataka Minister of Primary and Secondary Education will announce the results at the KSEEB office for September 27 and 29 exam. SSLC supplementary exams were conducted for optional subjects and language papers separately due to the prevailing COVID 19 situation in the state. The steps to check results once it is declared as been mentioned here. Candidates had to answer questions in MCQ format in the SSLC supplementary exam in which each subject carried 40 points. Karnataka Class 10 result was also announced on August 9, 2021 with an overall pass percentage of 99.9%. All those students who had appeared in improvement exams are advised to keep checking the official website links to be updated about Karnataka SSLC Supplementary Result 2021."
13,Mon Oct 11 07:00:27 +0000 2021,J&amp;K: NIA team prepares strategy to crackdown terror activities post civilian killings https://t.co/n4mi1d2TAN,https://www.republicworld.com/india-news/law-and-order/j-and-k-nia-team-prepares-strategy-to-crackdown-terror-activities-post-civilian-killings.html,4.0,27.0,J&K: NIA Team Prepares Strategy To Crackdown Terror Activities Post Civilian Killings,"To crack down terror activities in Jammu and Kashmir, a team of National Investigation Agency (NIA) including an IT rank officer and the special director of intelligence bureau from Delhi marched to the Union territory. According to on-ground information accessed by the Republic Media Network, the NIA officials are likely to develop strategies to control the grim situation in Jammu and Kashmir. The action from the investigative agency came after two The Resistance Front (TRF) terrorists were recently arrested.  Two TRF operatives were arrested in raids on the TRF module where Tawseef Ahmed Wani and Faiz Ahmed Khan were in regular touch with TRF Commander Sajjad Gul who is currently in Pakistan and is behind the “Minorities Targeted Killings” plot. The terrorists used social media applications for communications with Gul. Sajjad was operating various modules across the valley through the arrested terrorists. After the arrest of TRF terrorists, the investigative team arrested three ISIS operatives in the ISIS Voice of Hind Case on Sunday. The arrested terrorists have been identified as Tawheed Latief, Suhail Ahmad and Afshan Parvez. They are all residents of Srinagar. As per an NIA spokesperson, the agency had conducted searches at eight locations in Srinagar and Anantnag in south Kashmir. Security forces are swiftly acting against terrorists operating in Jammu and Kashmir along with the NIA. In a major development on Monday, a terrorist affiliated with The Resistance Front, (TRF), an offshoot of Pakistan-based terrorist organisation Lashkar-e-Taiba (LeT) was killed in an encounter in Bandipora. The terrorist was identified as Imtiyaz Ahmad and he was involved in recent targeted civilian killings in the UT. Another unidentified terrorist was successfully killed in a separate encounter in Jammu and Kashmir's Anantnag district on Monday. The terrorist was killed by the Special Operations Group (SOG), Jammu and Kashmir. A police official received injuries in Anantnag's Khagund Verinag area encounter.  The recent clash reports are coming at a time when the J&K administration has intensified anti-terror operations following the killing of civilians by terrorists. "
14,Mon Oct 11 06:52:26 +0000 2021,Delhi minister Satyendar Jain claims NTPC cut supply to 50% at all plants  https://t.co/6JpgccYnjD,https://www.republicworld.com/india-news/general-news/delhi-minister-satyendar-jain-claims-ntpc-cut-supply-to-50-percent-at-all-plants.html,0.0,15.0,Coal shortage: Delhi Minister Satyendar Jain Claims NTPC Cut Supply To 50% At All Plants,"Delhi power minister Satyendar Jain on Monday addressed the media on power supply issues and said that there is a huge shortage of coal accumulation in thermal power plants. Claiming a similar issue in Tamil Nadu, Punjab, and Uttar Pradesh, Jain said that National Thermal Power Corporation (NTPC) has cut supply to 50% from every plant. Recently, Delhi Deputy Chief Minister Manish Sisodia had slammed Power Minister RK Singh for 'underminig' the looming coal crisis in India. ""Currently the situation is under control as the demand is not high. The peak demand was 4,563 MW while the average demand remained at nearly 3500 MW. We are supplying full demand through gas purchase which is costing us at Rs 17 to 20 per unit. We are also buying power from the open market to meet the demand. The supply that we are currently providing was saved for emergency situations,"" Satyendar Jain informed.  Slamming the power supplier, the Delhi Power Minister said that they have brought down the supply to 50% on all plants. He also gave details of when the NTPC can lower the supply while claiming that the demands are not met on a high level. ""NTPC is not even deploying half of the supply demand,"" fumed Jain.  When asked how much of loss Delhi's AAP Government is facing, Satyendar Jain mentioned that Delhi Electricity Regulatory Commission (DERC) is yet to ascertain the loss. In his concluding remarks, the minister added that currently, NTPC is producing nearly 1,300 MW of power.  Earlier on Saturday, Delhi Power Minister Satyendar Jain had cautioned of a complete blackout in Delhi after a period of two days, further asserting that the power plants supplying electricity to the national capital do not have adequate amounts of coal."
15,Mon Oct 11 06:49:16 +0000 2021,Split in Mahagatbandhan imminent? Congress vows to defeat RJD candidates in Bihar bypolls https://t.co/dyIMEAwMHT,https://www.republicworld.com/india-news/politics/split-in-mahagatbandhan-imminent-congress-vows-to-defeat-rjd-candidates-in-bihar-bypolls.html,2.0,23.0,Split In Mahagatbandhan Imminent? Congress Vows To Defeat RJD Candidates In Bihar Bypolls,"Indicating that a split in the Mahagatbandhan is imminent, Congress vows to defeat the candidates fielded by its ally RJD in the upcoming bypolls in Bihar. After RJD refused to let Congress contest from Kusheshwar Asthan, the Sonia Gandhi-led party announced Atirek Kumar as its candidate from this seat and Rajesh Kumar Mishra from Tarapur. On the other hand, Ganesh Bharti and Arun Kumar Sah are fighting the election on an RJD ticket. Speaking to the media, AICC Bihar in-charge Bhakt Charan Das stated that this election will determine the future of the opposition alliance. ""They did not respect the Mahagatbandhan by announcing the candidate in advance. They didn't give us the Kushiwar seat. We are fighting the election to win. This is not a friendly contest. This is a battle for victory. For the first time, Congress is fighting with its full strength on both these seats,"" the Congress leader added. Incidentally, CPI, CPI(ML) and CPI(M) have thrown their weight behind the RJD candidates.  The 2020 Bihar Assembly election witnessed a voter turnout of 57.05% as against that of 56.66% in the 2015 polls. The polls turned out to be a nail-biting contest with NDA emerging victorious in 125 seats as against that of 110 seats won by the Mahagatbandhan. BJP, RJD, JD(U), Congress won 74, 75, 43, and 19 seats respectively.  While Kumar again took oath as the CM of Bihar, BJP has two Deputy CMs in 4-time MLAs Tarkishore Prasad and Renu Devi. The differences between RJD and Congress came to the fore after ex-JNUSU president Kanhaiya Kumar switched allegiance to the Sonia Gandhi-led party. RJD has been at odds with Kanhaiya Kumar over his decision to contest from Begusarai in the 2019 General election despite the former fielding a strong candidate in Tanveer Hassan. Ultimately, Union Minister Giriraj Singh was re-elected from the constituency whereas Hassan and Kumar stood second and third respectively.  Senior RJD leader Shivanand Tiwari told the media that Kumar is just like ""another Navjot Singh Sidhu"" who will further destroy Congress. Referring to the Lok Sabha outcome, he commented, ""Kanhaiya Kumar should have supported the RJD candidate. You divided the secular vote. You have helped BJP in a way by contesting the 2019 polls"". "
16,Mon Oct 11 06:42:50 +0000 2021,"International Day of Girl Child 2021: Know its history, significance and other details
https://t.co/js12S5EDyN",https://www.republicworld.com/world-news/rest-of-the-world-news/international-day-of-girl-child-2021-know-its-history-significance-and-other-details.html,2.0,18.0,"International Day Of Girl Child 2021: Know Its History, Significance And Other Details","The International Day of the Girl Child is commemorated every year on October 11 to empower and amplify the voices of girls across the world. It recognises adolescent girls' relevance, strength, and potential by advocating the creation of new opportunities for them. This day is especially significant because it addresses the gender-based difficulties that young girls confront worldwide, such as child marriages, discrimination, violence, and limited educational opportunities. This year, the United Nations calls on the world to bridge the gender digital divide in various skills and jobs, an issue that society is increasingly experiencing as a result of the ongoing COVID-19 pandemic. ""Let’s seize the momentum to drive action and accountability of Generation Equality Forum (GEF) commitments made, for and with girls to achieve a bold vision of bridging the digital gender divide,"" stated the UN.  The Beijing Declaration established the International Day of the Girl Child in 1995 during the World Conference on Women in China. It was the first gathering to recognise the importance of addressing difficulties that adolescent girls confront worldwide. The celebration of the International Day of the Girl Child originated as a non-governmental, international organisation initiative. This movement aimed to empower girls, particularly in underdeveloped nations, by promoting their rights and assisting them in getting out of poverty.  This day emphasises the importance of addressing the issues that girls experience and promoting girls' empowerment and the realisation of their human rights. Nations must commit to assisting young girls in developing into empowered women with access to adequate healthcare, skill-based learning opportunities, and equitable opportunity in a world free of gender-based violence and discrimination. Notably, UNESCO is dedicated to commemorating International Women's Day to guarantee that all girls have access to high-quality education and a better and more dignified life. According to the United Nations, there are numerous ways to contribute to promoting the International Day of the Girl Child. One can choose to share stories, videos, and blogs of inspiring adolescent girls who are tech trailblazers while collectively raising the call to action to widen these routes for every girl across the globe. Furthermore, people can also increase their awareness of strategies to address the gender digital divide and further expand the means for accomplishing meaningful and long-term change in the digital revolution."
17,Mon Oct 11 06:42:24 +0000 2021,Congress demands action against perpetrators post clashes between 2 groups in MP's Indore https://t.co/IXbyUZRVi1,https://www.republicworld.com/india-news/politics/congress-demands-action-against-perpetrators-post-clashes-between-2-groups-in-mps-indore.html,1.0,13.0,Congress Demands Action Against Perpetrators Post clashes Between 2 Groups In MP's Indore,"A Congress delegation met with the Superintendent of Police after five people were hurt in confrontations between two groups in Kampel village in Madhya Pradesh's Indore district on Saturday, October 9. They demanded punishment against the perpetrators. According to the police, at least five members of a family were hurt in a conflict between two groups in Indore's Kampel village. Amin-ul-Khan Suri, a spokesperson for the Madhya Pradesh Congress, stated on Sunday, October 10, that he assisted the victims in the hospital and arranged for their treatment. ""When I came to know about the incident, I reached MY Hospital on Saturday night to help the victims and ensured arrangements for their treatment. I also went to the police station and lodged an FIR against the accused,"" Suri said. He also claimed that the police's attitude was inappropriate. Fazluddin, a relative of the injured family, claims that the family was warned by certain village residents two months ago and urged to leave by October 9. He said that when they did not leave, they were attacked. The police, on the other hand, disputed the victims' relatives' claims and stated that efforts are being taken to bring the two groups together in peace. DSP Indore Ajay Bajpai refuted the claims made by relatives of the attacked family, describing the altercation as a ""local fight."" DSP Ajay Vajpayee arrived at MY Hospital shortly after the event and ordered the force to be deployed. According to the DSP, two groups fought, resulting in minor injuries to several people. For treatment, the injured have been transferred to MY Hospital. The allegation that the family was asked to leave the village is false, he noted. The injured will be questioned further after they are released from the hospital, according to the DSP. Supreme Court lawyer Ehtesham Hashmi who arrived at the site of the incident told reporters, ""We got information about the incident, we went to the spot and the injured were brought to MY Hospital for treatment. Superintendent of Police (Rural), Maheshchandra Jain said, ""There was a fight on Saturday between two groups in which five people were injured. The case has been registered against both the parties, the matter is under investigation."" The victim's family will remain in the area, according to Jain, and the police will make provisions for them."
18,Mon Oct 11 06:39:13 +0000 2021,IGNOU July Admissions 2021: Deadline for IGNOU ODL online program registration ends today https://t.co/6ZOmM6DAiW,https://www.republicworld.com/india-news/education/ignou-july-admissions-2021-deadline-for-ignou-odl-online-program-registration-ends-today.html,2.0,9.0,IGNOU July Admissions 2021: Deadline For IGNOU ODL Online Program Registration Ends Today,"IGNOU July Admissions 2021: Indira Gandhi National Open University is gearing up to conclude IGNOU July registration process soon. The registration process for IGNOU admissions 2021 in online distance learning courses and online programmes will conclude on Monday, October 11, 2021. Earlier it was announced that the last day to fill application form was September 30, 2021. However, IGNOU ODL online program registration last day was extended due to some unavoidable reasons. All the interested candidates are advised to register themselves on the official website of IGNOU, ignou.ac.in.  Candidates are informed that the admission forms except for international students can be submitted online through the online admission system. Candidates do not have to send the printed copy of application form to the Regional Centre. The steps to fill the registration form as well as the direct link to apply for IGNOU July Admission 2021 have been mentioned here. Candidates will have to pay an application fee of Rs. 200 along with the programme fee.  Candidates must note that IGNOU will permit credit transfer of a particular course in due time. It will be done only after admission to the programme. IGNOU has initiated a scheme of Web-Enabled Academic Support, WEAS for various ODL courses. Candidates are advised to keep a check on the official website link for more updates on IGNOU July Admission 2021."
19,Mon Oct 11 06:31:50 +0000 2021,"Aryan Khan arrested: Court asks NCB to file reply, bail hearing slated for October 13

https://t.co/Wprocvrl4a",https://www.republicworld.com/india-news/general-news/aryan-khan-arrested-live-updates-bail-plea-filed-before-court-hearing-to-commence-soon.html,13.0,67.0,"Aryan Khan Arrested: Court Asks NCB To File Reply, Bail Hearing Slated For Oct 13",
20,Mon Oct 11 06:30:54 +0000 2021,"COVID: Singapore reopens borders for travelers from 11 countries, India excluded from list https://t.co/Ld3v1hmhiR",https://www.republicworld.com/world-news/rest-of-the-world-news/covid-singapore-reopens-borders-for-travelers-from-11-countries-india-excluded-from-list.html,1.0,8.0,"COVID: Singapore Reopens Borders For Travelers From 11 Countries, India Excluded From List","In a major decision made under the Singapore Vaccinated Travel Lane (VTL), the country has opened borders for quarantine-free travel from 6 European Countries this week. However, India was exempted from the six additions, which took the overall tally to 11. It is to be noted, Singapore resumed international quarantine-free travel from nine countries last week. Travellers from Brunei and Germany, who were under VTL trial since September 8, now enjoy quarantine-free entry into the country. Starting from October 19, six new additions of European countries were made under the VTL namely - Denmark, France, Italy, Netherlands, Spain and the UK. Additionally, visitors from the US and Canada were also enlisted under a quarantine-free travel scheme. As per additional updates, travellers from South Korea will also be allowed to visit Singapore without on-arrival quarantine from November 19. Visitors from the VTL countries will be allowed multiple transits to and from Singapore provided they comply with the rules stipulated under the scheme. 1. Travellers must fly on designated airlines, mainly operated by Singapore Airlines and German flight company Lufthansa. 2. Travellers must carry proof of double vaccination against COVID-19 by vaccines that are approved under the World Health Organisation (WHO) Emergency Use List. 3. Singapore and EU residents, who have completely recovered from COVID-19 infection and have recieved both doses or at least one dose against the virus will be allowed under the VTL scheme. Meanwhile, passengers arriving at the Changi Airport must have to undergo a PCR (polymerase chain reaction) test at least 48 hours before arrival. They will also have to take similar tests before leaving Singapore. Non-residents will have to carry for mandatory Vaccinated Travel Pass (VTP), which they can apply for online at least 7 to 30 days before entering Singapore. Lastly, short-term travellers will also have to purchase travel insurance. The minimum coverage of the said insurance will be SGD 30,000 ($20,000) for any COVID-related unforeseen medical expenses that may occur while the traveller's stays in the country."
21,Mon Oct 11 06:28:12 +0000 2021,Tyson Fury calls Deontay Wilder 'sore loser' after retaining WBC heavyweight title https://t.co/Nfsi3VYRlt,https://www.republicworld.com/sports-news/other-sports/tyson-fury-calls-deontay-wilder-sore-loser-after-retaining-wbc-heavyweight-title.html,0.0,4.0,Tyson Fury Calls Deontay Wilder 'sore Loser' After Retaining WBC Heavyweight Title,"The highly-anticipated Fury vs Wilder trilogy ended after Tyson Fury knocked out  Deontay Wilder in the 11th round to retain his World Boxing Council and The Ring magazine heavyweight titles in Las Vegas on Saturday. However, it was the post-fight exchange that stood out the most as not only did Wilder lose the match to Fury but also ended up losing his opponent's respect. The reigning WBC Heavyweight Champion called Deontay Wilder a 'sore loser' and 'idiot' after the latter did not show any 'sportsmanship' spirit after their fight. “I just said, ‘Well done,’ and he said, ‘I don’t wanna show any sportsmanship or respect.’ I said, ‘No problem.’ Very surprised. Sore loser. Idiot"", said Tyson Fury while speaking to BT Sport. “To be a top fighting man you’ve got to show guts and respect, and he couldn’t do it tonight. And that was it"", he added. The Tyson Fury vs Deontay Wilder trilogy was an epic battle with Fury getting up from two fourth-round knockdowns and stopped Wilder with a devastating right hand in the 11th round to take away the win. Wilder was knocked down in the third round and appeared to be on his way out, but he improbably rallied to knock down Fury twice in the final minutes of the fourth. The British champion was profoundly shaken, but he also gathered himself and fought on. Wilder (42-2-1) absorbed enormous punishment and appeared to be physically drained for much of the bout, but the veteran American champ showed his toughness while still throwing power shots on weary legs. Fury knocked down Wilder again with a concussive right-hand midway through the 10th, but Wilder stunned Fury in the final seconds of the round. Fury persevered — and after the referee jumped in to wave it off in the 11th, Fury climbed onto the ropes in weary celebration and later broke into a rendition of “Walking in Memphis,” in line with his post-fight tradition of serenading his crowds."
22,Mon Oct 11 06:24:00 +0000 2021,"Urban Company to enhance partners' earnings amid beauticians' protest, issues statement https://t.co/H38vvKUt8q",https://www.republicworld.com/business-news/india-business/urban-company-to-enhance-partners-earnings-amid-beauticians-protest-issues-statement.html,0.0,9.0,"Urban Company To Enhance Partners' Earnings Amid Beauticians' Protest, Issues Statement","Buckling under the backlash, India's biggest home services company - Urban company (UC) issued a statement on Sunday, detailing the earnings of its partners. Claiming that it is a platform where both customers and partners are equal stakeholders, Urban company has promised important programs to enhance the earnings of its partners. The company has been accused of 'unfair work practices' by several beauticians - with several refusing to take orders from customers. In its statement, UC refuted allegations of low earnings by its partners saying its partners earn a net average earnings of Rs 280–300 per hour, with top ones earning > Rs 36,000 per month. It added that all UC service partners have access to life and accidental insurance cover, free training, loans and other benefits such as free vaccinations and PPE Kits. UC also stated that it had approved Rs 100 Million worth of interest-free loans for all its beauty partners. As per reports, several beauticians who had partnered with UC, took to Twitter to protest against “unfair working conditions” including late-night shifts and unsafe work conditions. They also alleged that UC was pocketing high commissions upto 30% and reduced the partners' salaries. Moreover, one beautician alleged that she made Rs 67 for 4 orders and that UC had warned of 'strict police action against anyone who stops other partners from going to work'. Moreover, UC added, ""Under no circumstances, will we ever shy away from doing the right thing for our stakeholders. This has always been reflected in our business decisions and strategy. We are not perfect, and acknowledge that we might have made mistakes in our journey so far. In the coming weeks, we will be announcing some important programs which we believe will further enhance the earnings and well-being of our partner ecosystem""."
